Entrez_Gene_Id,TCGA-D3-A1Q5-06,TCGA-D3-A1Q6-06,TCGA-D3-A1Q7-06,TCGA-D3-A1Q9-06,TCGA-D3-A1QA-06,TCGA-D3-A2JN-06,TCGA-D3-A2JP-06,TCGA-D3-A3CB-06,TCGA-D3-A3CE-06,TCGA-D3-A3MR-06,TCGA-D3-A51T-06,TCGA-D3-A8GB-06,TCGA-D3-A8GM-06,TCGA-D9-A148-06,TCGA-DA-A1HW-06,TCGA-DA-A1I4-06,TCGA-DA-A1IB-06,TCGA-DA-A3F5-06,TCGA-EE-A20F-06,TCGA-EE-A29C-06,TCGA-EE-A29H-06,TCGA-EE-A29T-06,TCGA-EE-A29W-06,TCGA-EE-A2GS-06,TCGA-EE-A2M5-06,TCGA-EE-A2M8-06,TCGA-EE-A2MP-06,TCGA-EE-A3AB-06,TCGA-EE-A3AD-06,TCGA-EE-A3AF-06,TCGA-EE-A3AG-06,TCGA-ER-A198-06,TCGA-ER-A19E-06,TCGA-ER-A19G-06,TCGA-ER-A19H-06,TCGA-ER-A19J-06,TCGA-ER-A19M-06,TCGA-ER-A19O-06,TCGA-ER-A19Q-06,TCGA-ER-A2NG-06,TCGA-FR-A44A-06,TCGA-FR-A729-06,TCGA-FW-A3TV-06,TCGA-GF-A4EO-06,TCGA-GF-A6C9-06,TCGA-GN-A26A-06,TCGA-GN-A4U7-06,TCGA-GN-A4U8-06,TCGA-GN-A9SD-06,TCGA-W3-AA1O-06,TCGA-W3-AA1Q-06,TCGA-WE-A8K5-06,TCGA-WE-A8K6-06,TCGA-WE-A8ZQ-06,TCGA-WE-AAA4-06,TCGA-YG-AA3O-06
23557.0,-1.6861,-0.8232,0.6671,-0.8404,-0.4689,-0.2309,-0.8576,-0.9804,-2.2904,0.2369,0.4004,-0.4582,-0.4858,0.0638,-1.0362,0.3284,-0.0782,-0.073,-0.1062,-0.1817,0.0575,-0.4265,-1.0444,0.565,-1.4059,-0.3564,-0.1468,-0.2919,1.0878,0.3942,-1.035,-0.7948,-0.8779,-1.3243,-0.3506,-0.8381,-1.5133,-0.5822,1.1635,2.5026,-0.1548,-0.6253,0.8689,-0.9428,-0.7789,2.0336,2.9809,0.8314,1.5431,0.8401,0.3502,0.7796,-0.1619,0.5907,1.6459,-0.1674
11267.0,-0.8493,-0.0465,-1.0775,1.1591,0.2571,-0.1142,-0.018,-0.8425,-0.3706,0.7064,0.0037,1.263,-0.2456,1.4573,-1.7532,0.1541,-1.2782,-0.2713,1.5076,0.7541,1.7863,0.4471,-0.1183,0.6327,0.4736,-0.307,-0.2952,-0.1845,-0.9054,0.282,-0.6738,-0.6967,1.0894,-1.4933,-0.5817,-1.1904,-0.7422,0.0752,-0.7874,-0.8411,-0.4659,-1.5603,0.0443,-0.5282,-0.2493,-0.2064,0.9554,-0.232,0.764,0.9031,-0.3163,0.409,-0.3424,0.2473,1.1767,-0.3794
23642.0,0.0723,-0.5001,-1.2501,-1.9826,1.1016,0.8913,0.3692,-0.1882,0.3625,0.255,0.4019,1.0563,-0.8003,-0.7362,-0.254,-0.8848,0.5359,1.2192,0.0511,-1.4947,-0.4431,-1.1368,0.8772,-0.0281,-0.6177,-0.9479,-1.474,0.6326,-0.0455,-1.038,1.0946,-0.0085,1.4531,0.363,0.1349,0.251,0.4625,-2.8303,-1.6643,-1.3804,-0.4813,2.0433,-0.4708,0.9536,0.2958,-1.7013,0.6899,0.8155,0.106,-0.5132,0.8147,1.0817,0.2897,0.8933,-2.0295,-0.0974
85028.0,-0.6103,-1.1039,-0.8416,-1.5828,0.5529,0.7989,0.2395,-0.4036,-0.2811,1.5836,0.5172,1.693,0.28,-0.4273,-0.3501,-1.0218,1.003,0.5665,-0.0451,-0.6477,-0.8401,-0.7928,-0.3363,-1.0855,-1.2525,-0.0742,-0.875,-0.3538,-0.1796,-1.0322,0.9789,-0.0236,-0.3109,1.3846,-0.2579,0.7636,-0.8071,-1.2732,-1.0767,-1.0201,0.2582,0.6989,-0.8436,0.8969,1.753,-0.4547,0.5279,1.024,-0.0886,0.6995,0.7478,0.588,-0.0688,0.0563,-2.3112,1.0854
724102.0,0.1349,-0.4542,-0.9897,-1.445,-0.7137,0.5701,1.2492,0.0141,1.202,-0.6216,-0.1341,-0.1796,-0.9341,-0.3171,0.0373,-0.771,0.2406,0.3655,-0.238,-1.4891,-0.281,-0.5088,1.0574,0.2261,-0.6143,0.0192,0.2626,-0.5168,0.2905,-1.1518,1.0391,0.0134,0.7837,0.2201,0.9259,0.7227,-0.0084,-3.0655,-1.2695,-0.83,-0.8265,1.4424,-0.2979,1.8334,-0.8613,0.0161,-0.892,0.8545,-0.3023,0.0847,-0.1437,0.3455,-0.1079,1.4425,-1.8757,1.1617
387066.0,-0.5697,-1.1567,0.0665,-0.5146,0.3296,-0.6709,1.1622,-0.1161,-1.1825,0.6293,0.195,-0.2031,-1.5632,0.0382,-0.8876,0.5187,0.7127,0.9696,0.7926,-1.3142,-1.1121,0.6718,0.5694,0.5569,-1.9214,0.9054,-1.928,1.3437,-1.24,-1.9657,-1.3049,1.0083,0.5558,0.9468,0.013,-1.064,-1.1764,-0.2164,-2.2801,-0.7529,-0.7459,0.0938,0.2003,-0.5014,0.9479,0.297,-1.29,0.7827,1.7725,0.5267,2.3778,1.7057,0.6856,-1.0568,-0.2688,0.9634
641638.0,0.5762,-0.1257,-0.9089,-1.1009,0.7071,2.3054,2.0419,0.7282,0.2921,0.5818,-0.2089,0.2757,-2.4887,-0.6378,-0.2791,0.3259,0.0417,0.9048,-0.4145,-0.2994,0.0831,0.8603,0.2878,-0.0391,-2.0205,-0.2057,-1.257,1.1061,0.4025,-0.8052,-0.0926,0.6177,0.1301,1.1281,0.1402,1.7491,-0.2827,-1.2556,-0.3917,-1.2987,0.6062,0.7878,-1.1272,-0.7501,-0.621,-0.6,-0.0628,0.2914,-0.3189,-0.873,1.3234,1.7155,0.377,0.0654,-0.9637,-0.0704
84973.0,0.1877,-0.8813,-0.7903,-1.664,0.7445,-0.5667,0.4763,-0.6705,-0.2728,-0.0687,0.1968,1.5123,-0.0262,-1.8888,0.5003,-1.0864,-0.623,0.4822,-0.6851,-0.8369,0.1419,-1.2056,0.2565,-0.8253,-0.6546,-1.9991,-0.9297,-0.2437,-0.4852,-0.2573,-0.1694,-0.0746,0.4734,0.3821,-1.9023,1.2821,-0.8232,-0.0878,-1.7945,-1.5546,0.2689,1.6794,-0.6761,-0.6305,0.3726,-0.8965,0.1489,-0.1097,-1.1234,-0.2064,2.1061,0.836,0.0847,0.1687,-1.3193,-0.0004
735301.0,0.1045,-1.7909,-1.5192,-2.322,-0.7796,1.352,0.6156,-1.519,0.2955,1.4067,0.7532,1.6356,0.1294,0.3852,-0.6838,0.5937,-0.1434,-0.0367,-1.0699,1.6384,0.2907,-0.283,-0.3363,0.7854,-1.449,-0.5665,0.5562,-1.5403,-0.5642,-0.7723,0.0303,-1.2536,-0.4171,-0.4544,-0.305,0.8072,-1.126,-0.6379,-0.8252,-1.5123,-0.655,0.7945,-1.4693,0.1284,-0.1911,-0.5052,2.3088,0.4346,0.849,0.4591,0.4462,0.5464,1.4984,1.5064,-0.2227,1.8706
79753.0,1.3587,1.0543,-0.3351,-1.8483,0.0591,-1.4912,-2.023,-0.2952,-0.7368,-1.9129,0.4798,-0.691,1.4473,-0.4014,1.4392,-0.7414,-0.5074,-1.697,-0.437,0.4754,0.4296,0.2934,0.453,-1.1,0.3056,0.43,0.3813,-0.7761,0.6548,-0.6474,1.174,-0.5141,-0.2111,0.2792,-0.6366,-0.7351,-1.2256,-1.2019,0.6719,-0.4305,-0.0125,-0.5409,-1.7915,-0.3815,0.644,1.1632,-1.747,-0.8787,-0.1384,0.9474,-1.417,-0.9923,-2.1564,0.6059,0.4937,-0.1142
574042.0,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,1.0436,-0.6342,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-0.75,-1.6957,-1.6957,-0.7159,-1.6957,-1.6957,-1.6957,-1.6957,-0.0697,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-1.6957,-0.7037,0.4975,-1.6957,-1.6957,-1.6957,-1.6957,-0.2044,-0.4668,-0.451,-0.5875,-1.6957,-1.6957,0.596,-0.3682,-1.6957,-0.6359
677826.0,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,1.5465,-1.6333,-1.6333,-0.5732,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-0.3351,-0.5355,-1.6333,-0.2847,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-0.4818,1.7746,-1.6333,-1.6333,-1.6333,-1.6333,-1.6333,-0.2068,-1.6333,-1.6333,-1.6333,2.3285,-1.6333,-1.6333,-1.6333,-1.6333
692158.0,-1.483,-1.483,-1.483,-0.7761,-0.9315,-0.4027,-1.483,-1.483,-1.483,-1.483,-1.483,-1.483,0.2571,-1.483,-1.483,-0.7148,0.1357,-0.6556,-1.483,-1.483,-1.483,-1.483,-1.483,-1.483,-1.483,-0.0911,-1.483,-1.483,-1.483,-1.483,-1.483,-1.483,-1.483,0.3495,-1.483,-0.1427,-1.483,-1.483,-1.483,-1.483,-1.483,0.0127,-1.483,0.3518,0.1178,-0.5109,-0.466,-0.0195,-1.483,-0.7273,0.3371,-0.0559,0.6011,0.6064,-1.483,-0.7602
677882.0,-2.4351,2.729,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-0.5436,-2.4351,-0.0166,-2.4351,-0.6994,-0.9468,-2.4351,-0.5932,-2.4351,-2.4351,-2.4351,0.1849,1.3711,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-0.9357,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-2.4351,-0.8134,-2.4351,-0.8129,-2.4351,-2.4351,0.1623,-2.4351,-2.4351,-2.4351,-0.4256,-2.4351,-0.6229,-2.4351,0.9869,-0.2709,-2.4351,-2.4351,0.6386
6043.0,-0.2432,-1.3477,-1.3477,-1.3477,-1.3477,-0.2837,-0.5823,-1.3477,0.0179,-1.3477,-1.3477,1.92,0.7457,-1.3477,-1.3477,-0.5911,-0.4228,-1.3477,-1.3477,-1.3477,-1.3477,-1.3477,-1.3477,-1.3477,-0.6162,-1.3477,-1.3477,-1.3477,-1.3477,-1.3477,-1.3477,-0.7411,-1.3477,-0.5886,-0.7711,-1.3477,-1.3477,-1.3477,-1.3477,-0.7229,-1.3477,-1.3477,-1.3477,-1.3477,-1.3477,0.296,-0.346,-0.5223,-0.5117,0.8164,-1.3477,-0.5453,-0.4588,-1.3477,-1.3477,-0.6358
26783.0,-2.6645,-0.2696,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-0.095,-2.6645,-2.6645,-2.6645,-1.0778,-2.6645,-2.6645,-2.6645,-0.9444,-2.6645,-2.6645,-2.6645,-0.7214,-2.6645,-2.6645,-2.6645,-0.9622,-2.6645,0.3796,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,-2.6645,0.0697,-2.6645,1.317,-2.6645,0.1171,-2.6645
574040.0,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-0.4128,-1.7404,-0.3927,-1.7404,-1.7404,0.1486,-1.7404,-1.7404,-0.6763,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,1.2963,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,0.0686,-1.7404,-1.7404,-1.7404,-1.7404,-0.6566,-0.5846,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,-1.7404,0.0931,-0.3485,-1.7404,0.9373,-1.7404,-1.7404
26781.0,-1.798,-1.798,-1.798,-1.798,-1.798,1.1669,-0.8403,-1.798,-0.8258,-1.798,-1.798,-0.4353,0.3465,-1.798,-0.4171,-1.798,-1.798,-0.7783,-0.3122,-1.798,-1.798,-0.2646,-1.798,-1.798,-0.8827,-0.0826,-0.9745,-1.798,1.4112,-0.8012,-1.798,-1.798,-1.798,-1.798,-0.4931,-1.798,-0.8276,-1.798,-1.798,-1.798,-1.798,2.0173,-1.798,-0.463,-0.6552,-0.5999,2.0623,0.0056,0.026,0.4241,0.4451,-0.7939,-1.798,1.761,-1.798,1.2291
26821.0,-0.4104,-1.5148,-1.5148,-1.5148,-0.9716,0.2878,1.0353,-1.5148,0.3248,2.0161,-1.5148,-0.4258,-0.8019,-1.5148,-0.0034,-0.7583,0.6044,-0.6999,-0.3275,-1.5148,-1.5148,-1.5148,-0.1899,-0.3758,-0.7833,-0.7345,-1.5148,-1.5148,-1.5148,-1.5148,-1.5148,-0.9083,-1.5148,-0.1775,-0.472,0.9933,-0.1517,-1.5148,-1.5148,-1.5148,-1.5148,0.4569,-0.4528,-1.5148,-1.5148,-0.5574,-1.5148,-0.0736,-1.5148,-0.7705,-0.4578,-1.5148,-1.5148,-0.6232,-0.4395,-1.5148
677842.0,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-0.778,-1.7519,-1.7519,-1.7519,-1.7519,-0.3661,0.4289,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-0.8755,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-0.914,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-1.7519,-0.6755,-1.0032,-1.7519,-1.7519,-0.5336,-1.7519,-0.7016,-1.7519,1.0019,1.2477,-0.7308,-1.7519,1.8672,-0.3835,-1.7519
677797.0,-0.5808,-0.8683,-0.0937,0.1251,-1.1646,1.0841,-1.0676,-1.821,0.565,0.9471,-0.6408,-0.6578,-0.1336,-1.5617,0.7923,-0.5559,0.9511,0.3936,1.1145,-0.6878,-0.8317,-0.9422,-0.5821,-0.0022,-0.3226,0.5563,0.5566,0.4015,-0.4046,-1.809,1.5422,-1.9539,1.8906,-0.3996,-0.6357,0.2861,0.9531,1.1387,-0.7428,-0.267,0.4656,-0.3376,2.5948,-0.6858,-0.3372,0.7148,-1.1363,0.0448,-1.3263,2.3386,-1.0382,-0.2137,1.3339,-0.4968,-2.4238,1.2637
652966.0,-1.4431,-1.4431,-0.0116,-0.7907,-0.9341,-1.4431,-1.4431,-1.4431,-0.7151,0.957,0.1477,0.281,1.0978,-1.4431,-0.409,-1.4431,0.9476,-0.6795,-1.4431,-0.4347,-1.4431,-1.4431,-1.4431,-0.3757,-1.4431,-1.4431,0.0594,0.26,-1.4431,-1.4431,-0.4054,-1.4431,-0.1014,-1.4431,-0.9028,0.5927,-1.4431,-1.4431,-1.4431,-0.8576,-1.4431,1.1243,-0.8918,-1.4431,-1.4431,-1.4431,0.1594,-0.0925,1.3912,-0.7456,0.2366,0.3269,-0.0007,-0.6076,-0.4354,-0.2601
100033431.0,1.7068,0.2506,-0.2192,-0.0491,0.8025,-0.2776,-1.5362,1.6674,1.8299,-1.0577,-0.2816,-1.4429,-2.2273,1.6866,0.8598,-1.9411,-0.7105,0.7038,-0.478,-0.1849,0.7318,2.4829,0.1913,0.9921,0.4674,1.0245,1.1054,0.2489,1.1847,0.4876,1.7395,0.3697,1.1384,-1.387,1.2067,1.3571,1.1344,-0.6752,-0.5939,-0.724,-0.1826,0.591,-1.4647,-0.55,-1.8289,-0.2527,-1.1332,-0.4949,-0.1646,0.249,0.8182,0.4053,0.6244,-0.1452,-1.241,1.4895
100033820.0,2.0578,0.1668,-0.1434,0.1276,-0.4138,-0.1688,-0.7336,0.9108,1.0287,1.0856,0.3792,-1.5123,-1.4065,-0.1281,-0.1973,-2.8244,0.3874,0.1108,-0.0729,-1.048,0.4718,1.2315,1.7533,0.6408,-0.3804,0.0642,0.8243,2.4637,1.1966,-1.0432,1.8527,-0.1233,1.3235,-0.7404,0.8868,1.0056,1.4871,-2.2787,-1.3487,-0.7572,1.412,2.0003,-1.6745,1.4522,-1.4609,-0.7364,-1.0387,0.5429,-0.3185,1.3711,1.1153,0.5061,1.0537,0.0728,-2.2541,1.5044
114599.0,-1.3025,-1.3025,-1.3025,-1.3025,-0.824,0.2856,-1.3025,-1.3025,-1.3025,-0.4835,-0.4274,3.1033,1.3141,-1.3025,-0.7622,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-0.6408,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-1.3025,-0.5574,-1.3025,-1.3025,-1.3025,-0.4591,0.6873,-0.0328,-0.5661,-1.3025,-0.3714,-1.3025,-1.3025,-0.5171,-0.3552,-0.1904
692225.0,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-0.553,-0.4849,-0.5411,-0.3843,-1.3388,-0.2207,-0.0408,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-0.5676,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-0.6628,-1.3388,-0.7065,-1.3388,-0.4977,-0.5594,-1.3388,-0.5707,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,1.1108,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-1.3388,-0.5746,-0.2535,0.1043,-1.3388,-1.3388,-1.3388,-1.3388
692223.0,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-0.5307,-1.4174,-1.4174,-1.4174,-1.4174,0.7143,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-0.5471,-1.4174,-1.4174,-0.5134,-1.4174,-1.4174,-1.4174,-1.4174,-0.7039,-1.4174,-0.4682,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-0.4374,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,-1.4174,0.9668,-0.1715,-1.4174
9751.0,0.6631,0.4934,0.6676,0.0339,0.7623,-1.0715,0.4578,1.047,-1.0076,0.3907,0.1407,0.2507,1.4657,1.3707,0.0799,1.0646,-0.2357,0.4229,-0.0403,0.505,-0.0468,0.3071,-0.8225,-0.1096,1.102,0.5384,1.1347,-1.129,0.5531,0.8822,0.122,0.2205,-0.6394,-1.952,-0.7723,0.0306,-0.2361,0.6929,0.7493,-1.8209,0.6771,-1.3059,0.0925,-0.1892,-1.1066,-0.1683,0.8589,-0.5983,0.097,0.9506,0.0364,-0.0493,-0.0309,-1.3557,1.6511,-2.0076
154007.0,0.4133,0.3493,0.0422,-0.4741,0.7836,-0.9324,-0.2908,-0.7749,-0.0526,0.0848,0.7216,-0.2235,-0.3275,-1.3497,0.1188,-0.1045,0.0441,0.5119,-0.4568,-1.1878,-0.8854,-0.7822,-0.5236,0.6671,0.0632,0.2264,-0.563,-0.1505,1.1492,-0.7694,0.1359,0.0903,1.6044,-0.064,0.6257,0.3389,-0.0442,-1.4494,-0.6611,-0.5774,-0.0898,1.07,0.2157,0.3755,-0.2339,0.6583,-1.2223,-0.1415,-0.0012,-0.2261,0.0436,0.834,0.3432,1.4562,-2.6123,0.6005
6627.0,-0.5586,0.2175,0.536,0.0723,-1.1207,1.7667,-0.1297,-0.277,-0.189,0.9904,-0.5793,0.7337,0.2595,-1.8812,1.1292,0.5675,0.0388,1.9857,0.6789,-0.1583,1.3937,1.1616,0.3485,0.0811,0.9113,-1.0785,-0.4452,0.0383,-0.2596,-1.3508,1.0082,-0.2189,1.555,0.475,-0.1851,-1.594,1.4154,-2.613,0.1516,-0.6118,2.2505,0.1472,-0.7258,0.5434,1.0258,-0.2241,0.6473,1.3086,1.0913,1.2169,-1.2495,0.2732,-0.6205,0.807,-0.7495,-0.9397
10073.0,0.2523,-2.0811,-0.5694,0.0257,-0.8671,1.1395,0.5545,0.2063,0.7633,1.1861,0.1268,0.8884,-0.4758,0.0763,1.852,-0.1362,0.2383,9.6561,0.6701,-0.3799,-0.9259,0.4356,0.5091,1.0038,-1.0056,0.0584,0.2588,0.683,0.9623,1.2133,1.1308,-0.9978,-1.3073,-0.3479,0.1687,-1.0645,1.2695,-2.2489,0.1467,-0.2628,0.4378,0.7706,0.5243,-0.2883,-0.7138,1.8905,1.4236,0.9056,0.5983,0.5342,-0.1795,0.5409,0.6772,-0.0283,0.1779,-0.9521
29887.0,-0.4165,-0.7932,0.405,1.2887,0.5731,0.5966,1.8124,0.7219,-0.4024,1.4167,0.9691,0.2584,0.2992,0.3064,0.0034,-0.1782,0.6023,-1.2014,0.6599,-0.4751,0.099,0.7373,-1.3746,-0.3009,-1.8046,0.8082,0.696,0.0443,0.326,0.1595,0.1866,0.147,-1.6914,0.9678,0.6949,0.5261,0.9359,0.0464,0.0783,0.4833,1.2118,0.5706,0.2587,0.9011,0.127,0.698,-0.459,1.9048,-0.3024,1.3344,0.9615,0.5612,0.5241,0.0428,-0.7629,0.485
29916.0,-1.2868,-0.3559,-0.0537,-0.2697,1.4733,-1.9227,-0.4345,0.2748,-0.3757,0.2764,0.796,0.4002,0.6748,1.1686,-0.827,0.2642,0.605,-2.5569,1.2787,-0.627,0.4867,0.1545,-1.7635,-0.7621,-0.8941,0.54,-0.1229,-0.3942,-0.8138,0.216,-0.1317,0.0227,0.5369,-0.7162,-1.03,-0.8438,-0.6254,1.2239,-0.3024,0.4377,0.37,-1.3876,0.2408,-0.3447,0.2882,-0.9723,-0.4506,-0.3363,0.2398,-0.2027,-1.0384,-0.4066,-1.3047,-0.8627,1.8473,-1.2815
6642.0,1.2291,-1.302,-0.5016,0.0618,0.1255,0.4988,0.8844,1.8162,-0.0611,0.5332,0.3364,0.097,-0.907,-0.527,-0.7748,-0.3606,-0.4562,-1.29,-0.3663,-1.529,-0.6553,1.9666,1.597,0.3702,-2.4831,0.3058,2.9934,-0.5281,0.0322,-0.494,0.6743,0.1054,0.2588,-0.5855,1.0071,0.6647,1.0244,-1.2903,-0.6522,-0.3629,1.6585,2.4431,0.7442,-0.0282,-0.2055,0.462,-0.9849,0.0337,1.1645,-1.2225,-0.2933,0.2981,2.5436,1.4402,-0.7062,-0.3025
112574.0,0.1151,-1.0806,0.6839,1.1891,0.5788,-1.0614,-0.3032,0.1138,2.0717,-1.4635,0.3618,-0.5944,1.0016,1.0297,0.3,0.6362,0.7511,-2.5279,0.8214,-0.9414,-0.0852,-0.5278,-0.4963,1.0381,-0.6953,1.599,0.4028,-0.4041,-0.3254,-0.6311,0.0455,0.0297,-0.3594,0.3163,0.6898,1.1357,1.5709,-1.4846,1.2091,0.458,0.1334,0.5746,0.7599,0.6226,-0.6906,-1.5851,-0.4078,-0.2268,0.3087,0.5422,0.4624,0.5668,-2.1647,0.3455,-1.4845,0.2746
399979.0,-0.2364,1.5887,0.2489,-0.3752,1.3489,-0.6608,-0.0981,1.4504,0.2408,-1.2862,0.7768,-0.234,1.0141,0.6488,-0.7088,0.2701,0.4994,0.3497,-0.9297,0.0745,-1.6906,0.8766,1.2277,1.0524,1.0211,0.8796,-0.2319,-0.4619,-0.3031,1.4713,-0.0578,0.2076,1.5474,0.4447,0.0821,1.7527,-1.4697,-0.8007,-1.4971,0.2026,0.6218,1.2711,1.6941,1.4493,0.2449,0.003,-0.7593,-0.4591,-0.276,0.3454,0.8786,-0.5669,0.9944,0.8855,-0.1436,-0.0168
28966.0,1.1007,1.4817,0.348,1.4618,0.6829,1.056,-1.2529,-0.6549,-1.4686,0.8467,0.5649,0.5186,0.7593,0.393,-1.1803,0.6917,0.0732,1.0584,0.9611,0.117,0.6935,0.5357,0.115,-1.8016,0.6318,0.2259,0.6279,-0.2658,-0.6882,0.3196,0.4994,-0.05,0.5164,-2.0511,-1.4727,-0.0993,0.3977,-0.2429,-0.565,1.1215,-0.5141,-0.0102,2.0506,-0.0525,-0.1496,0.2496,0.5572,0.0257,0.2489,0.8456,-1.1175,1.0171,0.5924,1.2158,0.3197,-0.1196
83891.0,0.1655,0.9339,-0.1378,0.1769,0.6187,-1.5009,0.8549,0.3531,-0.1819,-0.7735,0.1553,0.039,0.5575,-0.74,-0.0993,-0.2453,0.6064,-0.6862,0.2841,-1.1094,0.4646,-0.5626,-0.3752,-0.3929,0.5404,-0.8439,-0.3165,0.407,1.4897,0.0097,-1.9961,1.6055,-1.1501,0.8145,1.3504,-0.3054,-0.0589,-0.5107,0.1557,0.0028,0.4072,-0.2957,1.0822,0.6101,-0.3865,-0.7444,-0.7207,0.5792,-0.7697,-0.1559,1.067,-0.2013,-1.0414,0.2232,-2.3225,0.1757
6643.0,0.5933,0.3936,0.7711,0.3613,1.1249,0.016,0.1093,0.8211,0.3008,-0.1596,0.1713,-0.0019,1.4678,0.3879,-0.9962,1.3375,1.0997,-0.2397,1.2294,-0.7117,-0.0416,1.2227,-0.0883,0.0386,0.1191,0.52,-0.313,0.0653,0.2001,0.1176,0.0626,0.6534,0.8189,0.3361,0.1587,0.2678,0.8076,-1.323,-0.0161,1.0867,-0.2104,0.6522,2.3408,0.4313,0.2952,-0.0627,0.0926,0.6671,0.3575,0.6598,0.203,0.6403,-0.1023,1.1049,-2.0374,0.7933
92017.0,-0.3671,-0.3184,0.2107,-0.2528,-0.0947,-1.5296,-0.6803,1.2712,0.3159,-0.3421,-0.685,-0.2641,-0.1278,1.1024,-0.1617,-0.0634,1.5598,-1.4613,-0.7924,0.7251,-0.9038,-0.2181,-0.7205,0.1459,-0.7671,1.4851,0.1586,-0.6271,-0.1138,0.4491,-0.6471,0.5016,-1.8191,-0.9684,0.1736,0.3281,-0.475,2.0255,0.3346,1.656,-0.2297,0.5561,1.3963,0.3085,0.9554,0.0329,0.2654,-1.1029,0.4439,-1.0745,-0.1414,-0.823,-0.6024,-0.9132,0.8759,-0.264
169166.0,-1.4898,-0.6646,-1.4898,-0.8693,-0.61,-1.4898,-1.4898,-0.7486,1.0748,-0.0622,-1.4898,-1.4898,-1.4898,-0.1466,-1.4898,-1.4898,2.8821,-0.2199,0.2777,-0.5307,-0.6835,-0.876,1.016,-1.4898,1.6053,-1.4898,-0.4415,0.13,-0.4409,-1.4898,-0.9409,-0.9492,-0.7596,-1.4898,-0.9759,-0.823,-0.2748,-1.4898,-0.8961,-1.4898,-0.896,-0.7359,-1.4898,-1.4898,-1.4898,-1.4898,-1.4898,-0.7542,0.2508,-1.4898,-1.4898,-0.7746,-1.4898,1.045,-1.4898,0.0356
