Entrez_Gene_Id,Entrez_Gene_Id,Entrez_Gene_Id,TCGA-AA-3664-01,TCGA-AA-3715-01,TCGA-AA-A01P-01,TCGA-AA-A022-01,TCGA-AA-A02R-01
80169,80169,80169,0.8989,1.5666,1.0837,1.7829,0.857
147081,147081,147081,0.4894,0.6639,-1.3678,0.3709,-0.6628
80233,80233,80233,-0.4369,1.4019,0.1303,1.0807,0.8732
55181,55181,55181,-0.4339,-1.482,-0.3025,-0.4144,0.3364
92340,92340,92340,-1.9705,2.4516,0.6769,2.4034,-0.0908
55018,55018,55018,-0.5624,-4.961,-2.1912,-1.0432,-4.961
201243,201243,201243,,,-2.7301,,
64149,64149,64149,-0.0756,-0.9222,0.1688,-0.4089,0.0843
388341,388341,388341,-0.5058,-0.7744,-3.3576,1.1332,-1.899
146723,146723,146723,1.272,-1.8085,0.1389,-1.8085,-1.8085
284099,284099,284099,-0.035,-0.8614,-0.6676,-0.8614,-0.8614
55352,55352,55352,-1.9344,-0.9229,0.1624,0.0417,0.3873
55028,55028,55028,-0.3219,-0.2248,-0.5563,-1.2695,-0.681
23587,23587,23587,-0.0698,1.4147,0.6487,0.6641,0.5952
388407,388407,388407,1.2539,1.1562,1.9364,1.5748,-0.3039
55421,55421,55421,3.1683,0.0321,0.7764,1.0779,0.2957
654434,654434,654434,1.0267,-0.3668,-1.0566,0.354,-0.4886
388325,388325,388325,0.2409,0.9716,1.0116,0.7593,1.6793
23591,23591,23591,,,-2.1269,,
284184,284184,284184,-1.6197,1.0134,-0.2661,-0.9461,0.3117
339229,339229,339229,-0.4753,0.9518,-0.4034,-0.0137,-0.4678
84981,84981,84981,1.773,1.2762,-0.3427,1.1826,-0.3843
360205,360205,360205,0.4312,-1.2561,-1.1865,1.0818,-1.3684
124512,124512,124512,0.0191,-0.3186,-0.846,-0.6807,-1.2705
100170841,100170841,100170841,-0.292,-0.1043,-0.0415,0.9169,1.7016
400566,400566,400566,0.0769,-1.7583,-0.2037,1.2697,0.0751
388381,388381,388381,,,-0.3253,,
100141515,100141515,100141515,1.181,0.1739,-0.535,-1.0713,-0.7341
25941,25941,25941,1.41,1.1691,1.3787,0.6314,1.0416
147429,147429,147429,-1.9288,-1.9288,-1.9288,0.6113,-1.9288
753,753,753,0.0157,-1.4173,0.4457,1.1338,-0.4896
147525,147525,147525,-2.8145,-2.1151,-1.216,-1.2833,-2.4216
125228,125228,125228,1.99,-0.6572,-0.7116,0.7459,0.6057
221241,221241,221241,,,-2.852,,
83608,83608,83608,1.6235,-0.7384,1.0861,1.5583,0.5968
79863,79863,79863,-0.7362,1.0183,1.1912,0.5532,0.9085
147339,147339,147339,4.4495,1.1357,1.0743,1.385,0.3991
56651,56651,56651,,,-0.3162,,
284254,284254,284254,,,-2.2035,,
497661,497661,497661,2.6628,-1.298,0.1812,1.2738,0.0747
374864,374864,374864,-1.6821,-1.6821,0.7373,-1.6821,-1.0306
85019,85019,85019,1.3735,1.3682,-1.3416,-0.3385,-1.6059
162681,162681,162681,0.6548,-0.5017,0.3518,-0.5784,0.4308
29090,29090,29090,-0.9304,-0.897,0.5726,0.8995,1.3882
494514,494514,494514,0.9492,1.3858,0.2984,1.5354,0.6416
284274,284274,284274,,,-2.7405,,
29919,29919,29919,1.2405,1.5111,1.7166,3.1801,0.8263
56005,56005,56005,-1.8368,2.3995,0.5688,1.0398,-0.5425
83636,83636,83636,-1.6493,-0.379,0.7467,-0.8389,-1.0549
147685,147685,147685,-1.8787,-1.8787,-0.5349,-0.9321,-1.8787
91978,91978,91978,-0.2724,1.6809,1.1383,1.1283,0.6719
126353,126353,126353,-1.0814,-0.7117,0.2146,1.0394,-1.5103
91300,91300,91300,-0.4232,0.9102,1.629,1.5911,0.6955
148046,148046,148046,2.0324,1.2596,0.5089,1.796,1.4332
55009,55009,55009,-1.4904,0.9249,-0.0991,0.7745,0.2716
148223,148223,148223,-0.3226,1.0369,0.4385,1.3909,0.8364
255057,255057,255057,0.5876,2.222,0.1504,2.7714,2.3586
126321,126321,126321,-1.209,2.3088,1.713,3.0345,1.4852
8725,8725,8725,-0.097,-3.3597,-0.3761,-3.0878,-0.2619
58509,58509,58509,-1.416,1.7641,0.6173,0.7425,0.6734
284424,284424,284424,,,-0.9428,,
64073,64073,64073,-0.6551,2.2015,1.0445,0.6287,-2.4346
255193,255193,255193,,,-0.0336,,
374872,374872,374872,-0.44,1.2026,1.4419,1.283,0.867
113177,113177,113177,1.1863,1.9648,-0.4143,0.8501,-0.6692
255809,255809,255809,-0.6981,1.1055,2.3491,3.0919,1.7081
126074,126074,126074,-0.6688,0.8132,-0.3194,-0.9927,0.0098
91442,91442,91442,0.2313,-0.7585,0.1886,-1.2478,-0.0495
126123,126123,126123,,,-1.7517,,
79086,79086,79086,-1.3689,-1.9342,0.4726,-0.0779,-0.6926
79002,79002,79002,-2.4043,-0.3006,0.8587,0.655,-0.4153
84167,84167,84167,0.3061,1.0432,-0.2209,0.0161,0.4794
374877,374877,374877,0.4202,0.5237,0.2612,-0.3387,-1.7451
163183,163183,163183,0.3532,0.3205,-2.5487,-1.6202,-1.6527
126526,126526,126526,-0.8413,1.2236,1.0556,-0.4437,0.3019
84798,84798,84798,-0.5077,1.7076,-0.3608,0.0449,0.5535
79036,79036,79036,-1.8079,1.6767,-0.6897,1.1818,-0.774
352909,352909,352909,1.366,2.2733,1.9396,2.2988,1.9766
90580,90580,90580,-0.2583,0.5985,0.0022,0.8831,0.9303
28974,28974,28974,-2.5069,-0.2644,-0.0454,0.3068,-0.6779
284325,284325,284325,-0.146,1.504,0.1418,2.6558,-1.0392
148137,148137,148137,1.1198,1.2862,0.0408,0.828,0.3976
51398,51398,51398,-3.1202,1.5447,0.2378,1.0912,-0.7326
79173,79173,79173,0.1208,-0.1861,1.0078,-0.2058,-1.0142
199675,199675,199675,-1.6884,2.125,1.5116,-0.6028,0.2123
55049,55049,55049,-0.4063,1.9605,0.2002,0.5414,0.7557
56006,56006,56006,-1.3881,2.2573,0.9107,-0.4817,-0.6686
29086,29086,29086,-2.0376,0.9882,0.2792,0.0167,-0.4408
284361,284361,284361,-2.1151,0.9141,0.1956,1.283,0.8916
55337,55337,55337,0.7023,2.5566,1.643,2.9305,1.5123
100170765,100170765,100170765,0.3349,-0.9344,-0.8072,0.6334,-1.1728
91304,91304,91304,-0.5684,1.686,0.3796,1.5965,0.8048
125988,125988,125988,-1.1704,-0.2296,-0.5814,-0.7409,-0.9021
100128569,100128569,100128569,0.5149,2.0997,0.4862,1.8496,1.4767
55150,55150,55150,-0.9395,-0.0259,-0.3152,0.1832,-2.3589
284369,284369,284369,,,-3.9974,,
199800,199800,199800,0.213,0.7525,0.0235,1.5697,1.6601
284422,284422,284422,-0.4259,-1.1225,-3.0334,0.3333,-1.2171
10438,10438,10438,1.0501,-2.5696,-0.2238,-0.8051,-1.0424
56913,56913,56913,2.1402,-2.8814,0.4599,-0.5575,-0.2648
29071,29071,29071,0.0065,-1.9905,-0.4589,0.3007,-1.0886
200159,200159,200159,,,-3.4923,,
257044,257044,257044,-0.8094,-2.2989,0.4203,1.0198,-1.3932
55791,55791,55791,0.2018,-2.0562,-0.0073,-0.7454,0.1531
284618,284618,284618,3.1063,-0.8734,-0.8336,0.478,-0.6537
92346,92346,92346,,,-0.812,,
55765,55765,55765,1.0455,0.7263,0.5303,1.6005,0.3166
27042,27042,27042,0.9831,-2.8228,-1.0181,-0.896,-0.6168
54955,54955,54955,0.1596,-0.3024,-0.5595,-2.1038,-0.1177
339512,339512,339512,,,-0.9835,,
284680,284680,284680,,,-1.7474,,
55732,55732,55732,1.8802,0.6307,-1.21,-1.6209,-0.6666
79729,79729,79729,0.6151,0.5242,-0.2587,0.3574,0.1964
57821,57821,57821,1.8239,-1.4995,-0.4406,0.293,-1.4995
79762,79762,79762,-0.1419,-0.5821,0.418,1.6598,0.5335
79098,79098,79098,1.3507,0.0636,1.0085,0.5364,0.5337
127687,127687,127687,-0.2613,1.6092,0.1472,0.302,0.5338
54987,54987,54987,-1.6035,-0.3379,0.8379,-0.8252,-1.8958
83932,83932,83932,1.9758,-0.5604,-0.371,-1.5478,-1.0276
126859,126859,126859,-0.437,-1.9199,-1.4687,0.4531,-0.4067
200197,200197,200197,1.3778,-2.199,-0.534,-0.1248,-1.352
148345,148345,148345,2.6541,-0.5787,-0.503,-0.8902,-1.0456
57095,57095,57095,-0.8402,-0.5732,0.2545,0.5981,1.4168
80133,80133,80133,,,-1.5792,,
400746,400746,400746,0.2422,-0.9735,0.9822,1.0355,-0.851
128061,128061,128061,1.5628,-3.7953,0.4733,-1.1406,-1.2075
574036,574036,574036,-2.1563,0.6792,0.7025,0.7755,-1.038
79000,79000,79000,0.8249,-0.7004,0.4994,-1.4985,1.3283
400757,400757,400757,,,-2.1817,,
26099,26099,26099,-1.2019,2.2513,0.4531,0.9018,0.6815
388649,388649,388649,,,-5.5677,,
81626,81626,81626,,,-5.4146,,
148823,148823,148823,,,-0.5179,,
440574,440574,440574,-0.4234,-1.3264,0.0456,-1.2799,-0.4665
767846,767846,767846,0.6886,1.081,0.0367,-0.4421,-0.7185
92342,92342,92342,1.6526,-1.6602,-0.093,-0.1311,-0.7295
284573,284573,284573,-0.0235,-1.3478,-1.3478,-1.3478,-1.3478
93190,93190,93190,,,-1.505,,
54991,54991,54991,1.0334,0.7212,0.0742,2.0447,1.0968
126868,126868,126868,0.5997,-1.9531,-3.0346,-0.5817,-3.4371
128346,128346,128346,-0.6534,1.0226,1.5081,0.7376,1.2045
65260,65260,65260,-1.026,-1.1348,-0.25,-1.1443,0.8302
199920,199920,199920,-1.501,-1.501,-1.501,-1.501,-1.501
84808,84808,84808,0.5749,2.0834,0.8473,2.3481,1.343
126695,126695,126695,-0.6171,1.3584,0.2986,1.3445,1.1342
127254,127254,127254,-0.7646,-0.7646,0.8343,1.4198,-0.7646
339448,339448,339448,-0.0031,0.3235,0.1463,0.9713,1.8238
374977,374977,374977,-0.2716,-0.801,-1.0157,1.2307,-0.6604
163747,163747,163747,-0.5423,0.3543,-1.3193,-0.1443,-1.0685
439927,439927,439927,0.1608,-2.2942,-1.1035,-1.2479,-0.9267
128229,128229,128229,0.434,0.884,0.8202,0.2962,-0.5911
55924,55924,55924,0.6208,1.1594,0.7832,1.4372,1.2134
284546,284546,284546,,,-2.5481,,
440712,440712,440712,1.0892,0.3303,-0.3593,0.2705,1.9399
374946,374946,374946,-1.7915,1.222,0.0998,-0.3609,-1.7915
388701,388701,388701,-1.2521,-1.2521,-1.2521,-1.2521,-1.2521
541468,541468,541468,-1.5295,-0.7261,1.0812,1.0931,-1.2999
257177,257177,257177,1.7969,-0.02,-1.171,0.0018,0.5364
127003,127003,127003,2.5451,-0.0692,-1.5293,-0.4518,-1.5293
84886,84886,84886,1.7045,0.1271,-0.1038,-0.1091,-0.2047
644997,644997,644997,,,1.8974,,
90529,90529,90529,0.1989,-0.3782,-0.6538,1.238,-1.4208
84852,84852,84852,0.4868,0.5656,-1.0414,-0.4592,-0.3244
284677,284677,284677,2.4697,0.2604,-0.3108,0.6812,0.5885
149466,149466,149466,-0.6169,-0.8318,-0.4248,0.0326,-3.6768
113444,113444,113444,-1.2397,1.4684,0.0352,0.3449,-0.6645
148898,148898,148898,0.9638,-0.3639,0.5182,1.3008,0.22
127703,127703,127703,-0.8757,2.7349,0.7783,0.8074,1.2498
81563,81563,81563,1.9347,-1.6376,0.023,0.71,-0.3196
400798,400798,400798,1.2821,-1.179,-0.3217,0.1396,-1.2915
374973,374973,374973,-1.674,-1.674,-1.674,1.6522,-1.674
400793,400793,400793,1.6539,-3.0927,-0.1847,1.7086,0.3673
149643,149643,149643,,,-0.64,,
339541,339541,339541,-1.0695,1.784,1.2438,2.389,0.0503
388759,388759,388759,0.487,-1.1117,-1.128,1.1452,-1.0219
284485,284485,284485,-1.1557,-1.6709,-1.6709,-1.3134,-1.6709
81627,81627,81627,2.053,-1.8773,0.5363,-1.3057,-0.1238
54823,54823,54823,0.9074,-1.5904,0.4523,0.7321,-0.154
54953,54953,54953,2.469,-2.7427,-0.3015,0.1782,-0.4625
388753,388753,388753,0.275,-1.0508,-0.2524,-0.6264,-1.1852
79169,79169,79169,0.2658,0.9217,0.1916,1.3435,0.163
9473,9473,9473,-1.1316,1.5691,1.0698,1.238,0.8411
25912,25912,25912,0.2381,-1.0851,-0.4493,-1.2122,-1.394
84066,84066,84066,,,1.3313,,
79078,79078,79078,-1.4004,-1.3454,0.7716,-1.0896,-1.1973
148523,148523,148523,-0.2407,-0.4568,0.4442,1.2353,-0.1569
148423,148423,148423,0.4907,-1.0507,-0.3251,-0.0553,-1.3457
388722,388722,388722,0.5267,1.5144,0.1688,-0.1123,0.19
79630,79630,79630,-0.8124,1.0158,1.7098,0.2986,0.6721
163859,163859,163859,1.427,-1.7186,-0.8237,-1.029,-0.5382
54964,54964,54964,-0.6022,-0.3566,-0.8757,1.3445,-0.8801
84284,84284,84284,0.4089,-0.2906,-0.5112,-2.2334,-1.2563
148362,148362,148362,1.4898,-1.5694,-0.0752,0.049,-0.1895
113802,113802,113802,0.8166,-0.6339,0.8211,-2.7655,-2.78
10485,10485,10485,0.3814,-1.1879,0.2588,0.5396,-0.8551
57035,57035,57035,1.4421,0.783,0.2507,0.5538,-0.2208
149563,149563,149563,-1.383,-1.383,-1.383,-0.3623,-1.383
164127,164127,164127,,,-1.1101,,
51093,51093,51093,0.9131,0.063,-0.5825,0.1986,-1.1538
100129271,100129271,100129271,,,-11.0162,,
200205,200205,200205,1.8865,1.2684,-0.0168,1.0858,1.7661
339453,339453,339453,-0.8619,1.7479,-0.2097,-0.4547,0.572
148304,148304,148304,0.2873,-0.3013,-0.7745,-1.4474,-1.8596
26097,26097,26097,0.9415,0.5506,0.6684,-0.0797,0.0282
127428,127428,127428,0.9092,-2.1949,-1.4339,-2.7815,-2.1244
149469,149469,149469,1.1165,0.6359,0.1869,-0.1031,-1.7383
112770,112770,112770,0.8528,1.1172,0.3565,1.6236,0.1484
199990,199990,199990,-0.3748,0.6559,0.5348,0.05,0.7304
127795,127795,127795,,,-1.6522,,
128344,128344,128344,0.1727,-1.5023,-1.6257,-1.6791,-0.5992
79363,79363,79363,0.0301,1.3801,1.0788,-0.7823,-0.2968
56063,56063,56063,0.409,-0.2891,0.2048,0.1046,-1.2847
149499,149499,149499,-1.3949,0.0818,-1.3949,3.7465,-1.3949
127281,127281,127281,-1.5735,1.1111,0.0583,1.1325,2.125
84970,84970,84970,,,-0.3707,,
51430,51430,51430,2.6633,-2.4485,-0.1834,-1.2736,-1.1916
375057,375057,375057,-1.6752,-1.0368,0.6397,-0.8885,-0.6241
126731,126731,126731,2.4627,-1.4985,0.662,1.4224,1.1722
84791,84791,84791,-0.1471,-1.4314,1.6568,1.6718,0.8946
712,712,712,-0.4355,1.5876,1.7901,1.4714,2.2212
713,713,713,-0.3494,2.0791,1.3763,1.346,2.085
708,708,708,-0.2375,-0.0713,-0.0785,-0.1274,1.0261
714,714,714,-0.6242,2.264,1.4808,1.1357,1.752
10882,10882,10882,-1.0017,-0.1448,0.4374,0.4341,1.0195
165257,165257,165257,,,-3.6102,,
389941,389941,389941,-0.0969,-0.8162,-0.2008,-2.2355,-2.2355
338761,338761,338761,0.0297,1.1917,-0.8324,0.4289,2.5565
114897,114897,114897,0.268,0.9267,-0.3897,1.0085,0.8556
114898,114898,114898,-1.3528,3.0665,0.1432,-1.5625,-0.9277
114899,114899,114899,-0.117,0.999,1.1871,-0.9083,-1.6753
114900,114900,114900,-1.8407,1.5685,0.8681,2.4178,-0.9332
114904,114904,114904,0.197,2.6616,0.5843,0.579,-1.8008
114905,114905,114905,0.2253,-0.4113,0.1154,-0.9214,-1.0674
390664,390664,390664,,,-1.4634,,
338872,338872,338872,-0.1702,-2.566,-1.613,1.1313,-0.3208
387911,387911,387911,2.1401,-0.8172,-0.185,0.3199,-1.8756
715,715,715,-1.5386,1.7793,1.3473,0.9583,0.7022
51279,51279,51279,-0.0587,2.557,1.2407,1.3218,0.4844
716,716,716,-1.2731,0.6635,1.2447,0.5925,0.3906
24141,24141,24141,-0.7957,1.4271,0.9109,-0.6058,0.4864
200232,200232,200232,-2.189,-0.4187,0.118,3.7948,-0.2579
388799,388799,388799,-1.2222,-1.1605,0.7742,3.2418,-1.0348
116151,116151,116151,-0.5104,-2.6267,-0.158,0.3698,-0.4693
51526,51526,51526,-0.3875,-1.412,-1.3275,-0.1149,-1.3329
140688,140688,140688,-1.1085,-1.46,-2.2281,-0.6247,-2.0692
92747,92747,92747,-0.9044,-0.9044,-0.9044,-0.9044,-0.9044
54994,54994,54994,-0.395,-1.7424,-1.4014,-1.1981,-0.5965
140710,140710,140710,0.0443,-0.8381,-0.6938,-1.0518,-0.2434
140711,140711,140711,-0.7661,-2.3424,-1.0772,-2.8436,-3.2495
128506,128506,128506,,,-1.6829,,
55184,55184,55184,0.8655,-0.8206,-0.3439,0.0659,-1.0489
140699,140699,140699,-1.5647,-0.1513,0.6324,1.4559,-1.3724
170487,170487,170487,-0.664,-0.0469,-0.9903,-1.5498,-1.4845
140701,140701,140701,-0.2514,1.5342,-0.6043,1.3096,-0.4074
128653,128653,128653,,,-0.5296,,
128864,128864,128864,,,-0.6868,,
140893,140893,140893,-0.4651,-0.5703,-3.3051,0.0197,-2.433
140894,140894,140894,-0.6475,-1.4488,-1.4488,-0.2752,-1.1397
140706,140706,140706,0.6423,0.886,1.9543,0.1552,0.1437
128497,128497,128497,1.0959,-0.8515,-1.286,-0.4045,-1.702
128826,128826,128826,,,-2.0737,,
140873,140873,140873,,,-3.3294,,
63939,63939,63939,0.5128,-1.6387,-0.8202,-1.2124,-0.4956
359710,359710,359710,,,,,
149954,149954,149954,,,-0.9945,,
149934,149934,149934,,,-1.0442,,
25943,25943,25943,0.0241,0.5449,0.974,-0.5211,0.4623
79025,79025,79025,0.1408,1.4516,-0.4597,1.557,0.0692
149840,149840,149840,-1.0412,-1.0032,-0.7684,-0.8473,-1.3338
284756,284756,284756,-1.6842,6.3634,1.4734,-1.6842,-1.6842
441951,441951,441951,-0.1185,-0.7309,-1.0267,-0.0323,-0.6842
253868,253868,253868,-1.5029,-0.9698,0.312,-1.5029,-1.5029
198437,198437,198437,-0.83,2.3728,-0.8556,0.2336,-0.83
400831,400831,400831,1.2001,-0.7631,-0.3225,0.8178,-1.7033
284805,284805,284805,-1.5826,-1.5826,-0.0934,1.8311,-1.193
55257,55257,55257,-0.1433,-0.2685,-0.6642,-1.4396,-0.7331
55969,55969,55969,-0.9597,-1.3052,-1.2548,-2.717,-1.7566
26074,26074,26074,-1.7847,0.8738,0.9698,0.7303,0.066
54976,54976,54976,-1.3473,0.9962,-0.3646,-0.2912,0.3875
55317,55317,55317,-1.1134,1.1998,-0.1599,0.0966,-0.1314
29058,29058,29058,-0.1501,-1.1005,-0.5952,-0.3909,-1.1306
57136,57136,57136,-1.3417,-1.0644,-1.2553,-0.4627,-0.32
25980,25980,25980,-1.2909,-2.1346,-1.2497,-0.8787,-0.7873
51507,51507,51507,-1.4335,-2.1289,-1.0006,-1.4703,-1.8434
55321,55321,55321,0.6841,-0.4775,-0.22,1.4157,-1.7605
113278,113278,113278,-0.6631,-0.9412,0.1275,-0.6863,-1.3674
140828,140828,140828,0.6934,-0.3119,-0.8816,-1.0428,-0.9626
140683,140683,140683,,,-1.348,,
128861,128861,128861,,,,,
92667,92667,92667,0.495,-1.4013,0.2313,-1.4108,-0.6162
79133,79133,79133,-0.2616,-0.7403,-0.5535,-0.3923,0.1941
140856,140856,140856,,,-8.3009,,
128602,128602,128602,-1.0356,-1.0356,-1.0356,-0.5124,-1.0356
128710,128710,128710,0.8055,-0.8035,-0.3381,-0.7793,-0.9107
140680,140680,140680,0.6967,0.5699,-0.7402,0.8986,-1.3689
84996,84996,84996,-1.8816,0.8032,-1.2435,0.5166,-0.9506
150142,150142,150142,-1.698,-1.698,0.2334,-1.698,-1.698
728039,728039,728039,0.8185,1.5402,0.5965,-0.3386,0.7454
284836,284836,284836,-2.3281,-0.6472,1.5883,2.3096,-1.686
150147,150147,150147,-1.5714,0.1838,-1.5714,-1.5714,-1.5714
150135,150135,150135,-1.7354,0.2587,0.181,0.2804,-1.7354
284835,284835,284835,1.435,-0.7034,-0.4642,-1.0485,-1.8476
387486,387486,387486,,,,,
54094,54094,54094,0.9057,0.709,1.8893,2.4009,-1.6367
755,755,755,-1.2529,0.276,-0.3612,0.7755,0.5859
54084,54084,54084,-0.7672,-0.739,0.5147,0.1247,1.0537
8209,8209,8209,-0.2907,0.857,0.3287,0.7731,1.3941
388815,388815,388815,-0.9491,-0.9132,-0.3122,-1.1989,-0.4821
54069,54069,54069,0.9691,-0.031,0.2497,-2.7088,1.3467
54067,54067,54067,-1.0373,-0.9883,-0.5874,-1.3881,-0.4227
728409,728409,728409,,,-2.1585,,
84221,84221,84221,-0.2805,0.0237,-0.8444,-0.716,-1.4999
54059,54059,54059,-0.5628,0.7624,0.0716,-0.2238,-0.2152
54058,54058,54058,2.4624,0.5368,0.3859,-1.6137,-0.8173
56683,56683,56683,-0.7748,-1.2967,0.0869,-2.3979,-0.7644
56245,56245,56245,0.6108,-1.0199,-1.4664,-1.3189,-1.461
59271,59271,59271,-1.0018,0.3596,0.798,0.4674,0.7086
84536,84536,84536,1.1202,2.7762,2.1671,-0.3169,0.9556
85395,85395,85395,-1.2817,3.3712,0.488,0.3622,0.2364
282566,282566,282566,-0.5954,0.8355,-0.0243,-1.8684,0.4218
56911,56911,56911,-0.39,-0.6106,0.3905,-1.5519,-0.3033
391267,391267,391267,0.9153,-1.8035,-1.0958,-1.8035,-1.8035
114036,114036,114036,0.1777,-0.7691,0.6919,0.2776,-1.4616
114038,114038,114038,,,-2.0505,,
114041,114041,114041,1.2657,1.4621,-0.6178,1.5579,-1.4682
114043,114043,114043,-1.6455,-0.0326,0.6277,-1.6455,0.3567
54149,54149,54149,0.5971,-0.4726,0.2636,-0.2572,0.8666
246705,246705,246705,,,,,
80215,80215,80215,,,-0.5208,,
149992,149992,149992,-1.4828,-1.4828,-1.4828,0.1568,-1.4828
83606,83606,83606,-0.9279,0.2109,0.8501,0.7187,-0.686
150248,150248,150248,-0.8028,0.2272,-1.0427,1.091,-0.6316
84645,84645,84645,-0.4831,2.5854,0.3225,1.3467,1.1698
25775,25775,25775,-0.6885,2.4244,-0.0458,-0.2764,1.211
128989,128989,128989,-0.8223,2.9434,0.5423,1.1707,-0.0811
55267,55267,55267,-1.7869,2.4846,0.0952,-0.3982,-0.1022
150291,150291,150291,-0.2383,-0.1482,0.4011,-0.3276,-0.1491
51493,51493,51493,-1.8982,1.2394,-0.6214,-1.583,-0.2787
79680,79680,79680,-0.1889,0.3172,-0.5676,0.8519,1.6189
253143,253143,253143,1.3596,-0.2414,0.3227,1.1685,0.8056
25770,25770,25770,-0.0883,-1.8484,-0.9331,-1.8484,0.1144
91689,91689,91689,-1.5794,-0.0007,-0.733,0.5483,-1.8227
339669,339669,339669,,,-2.2819,,
348645,348645,348645,-1.4507,1.5926,1.1935,-0.0811,-1.4507
388886,388886,388886,0.0875,-0.7524,0.95,2.0116,-0.7185
128977,128977,128977,-1.2353,2.1802,-0.254,-0.6654,-0.3079
150383,150383,150383,0.381,1.7161,0.7693,0.9477,-0.1686
644186,644186,644186,-1.6408,3.4062,0.4462,2.2016,1.4987
150297,150297,150297,,,-1.78,,
51233,51233,51233,-1.8316,-0.6197,-0.2727,2.5178,-1.1576
646023,646023,646023,-0.2551,-0.2126,-0.7321,1.2771,-1.5815
79640,79640,79640,1.1594,0.2816,0.6751,0.7361,-0.3894
23313,23313,23313,-1.4722,1.1306,1.7891,0.7952,1.4197
717,717,717,0.0742,-0.2577,1.3626,1.7258,0.1745
25966,25966,25966,0.7766,0.7753,0.522,-0.0161,2.2872
9854,9854,9854,-0.3526,1.5577,0.3209,0.3071,-1.1365
26005,26005,26005,1.0016,-0.9025,0.6933,0.965,0.4475
145741,145741,145741,0.6023,-2.2772,0.99,1.284,0.6543
388125,388125,388125,0.1619,-1.2435,1.3031,2.477,-0.4794
126567,126567,126567,1.1007,1.1056,1.2053,2.3169,2.7827
100191040,100191040,100191040,-0.5768,-0.3132,0.0409,-0.9416,-0.2586
100132708,100132708,100132708,,,-1.3587,,
150590,150590,150590,0.695,-1.6606,-0.2371,-1.2407,-0.3151
84226,84226,84226,-0.7833,-0.5228,0.0909,-0.6397,-0.6284
54978,54978,54978,-1.2168,0.4082,1.1326,0.7496,0.9512
27013,27013,27013,-3.0852,-0.6079,-0.6388,0.748,-0.3787
29798,29798,29798,0.61,0.1959,-0.2137,0.2641,-0.0039
408029,408029,408029,,,-1.7077,,
51374,51374,51374,-1.2258,0.2298,-0.0918,0.2168,-0.7363
55571,55571,55571,0.9242,-2.6092,-0.1598,-0.9814,-1.71
79823,79823,79823,-0.4948,-2.4015,-0.3735,-1.2005,-1.23
6936,6936,6936,1.2341,-1.5198,-0.2212,-1.7819,0.4702
92749,92749,92749,-1.2781,-1.2781,-1.2781,-1.2781,-1.2781
84417,84417,84417,-0.5103,0.2621,1.2032,-1.1538,-1.2552
54980,54980,54980,0.0859,-1.4354,0.2092,-0.0302,0.5905
60526,60526,60526,-0.143,-1.0172,-1.3489,-0.5917,-0.6819
80304,80304,80304,-0.4869,-0.8728,0.036,-0.8532,0.5133
79568,79568,79568,0.18,-1.8087,-0.9743,-0.2235,0.6867
348738,348738,348738,1.7473,0.7622,0.23,0.2013,0.3536
79074,79074,79074,-0.8193,-0.8768,-0.4242,-0.636,-1.5572
130813,130813,130813,-1.8872,2.5066,1.7292,0.7113,1.118
200523,200523,200523,,,-2.4005,,
151477,151477,151477,1.184,-2.5025,-0.2879,-1.0135,-1.2294
339779,339779,339779,,,-3.005,,
79919,79919,79919,-0.91,1.6834,0.769,-2.8405,-4.015
343990,343990,343990,-0.0148,-2.387,0.803,-0.5036,-2.0717
55471,55471,55471,0.522,-1.4295,-0.8582,-0.5745,-0.6228
165100,165100,165100,,,0.7842,,
285154,285154,285154,-0.7841,-1.8952,-0.464,-1.8952,-1.8952
129450,129450,129450,0.8519,-1.4338,-0.1163,-0.0116,-0.6191
285051,285051,285051,-2.0587,-0.4447,-0.2051,-0.4228,-2.0587
375307,375307,375307,0.1595,1.4896,-0.6374,1.5207,0.7833
130162,130162,130162,1.4181,-1.3356,-1.3882,0.0108,-0.8817
493753,493753,493753,-1.2485,-1.9917,-0.8629,-0.4311,-0.9751
130951,130951,130951,0.2018,-0.0139,0.4145,-0.6511,-0.2808
401027,401027,401027,2.4293,-1.5745,-0.0909,-0.4298,-1.1665
151050,151050,151050,1.455,-1.99,0.1818,-0.0214,-0.6514
388969,388969,388969,0.027,-0.0603,0.1682,0.0705,-0.0116
205327,205327,205327,1.8217,-2.0956,-0.6347,-1.3661,0.4257
339778,339778,339778,0.2782,0.2964,-1.202,-0.8497,-0.2451
388939,388939,388939,,,-2.88,,
257407,257407,257407,0.9136,-1.4038,-0.8046,1.717,0.4832
129852,129852,129852,,,-1.9756,,
339804,339804,339804,-1.1568,-0.4062,1.9054,0.802,-0.5287
130355,130355,130355,-0.9753,-3.8034,-1.2943,-2.453,-1.3646
129881,129881,129881,0.8386,0.6294,-0.4758,0.0806,0.1233
388960,388960,388960,,,-1.8183,,
84279,84279,84279,-0.5468,-0.6461,-0.1666,-1.1285,-1.6228
391356,391356,391356,-1.1371,1.4058,0.2718,0.085,-1.049
389073,389073,389073,,,-1.9384,,
388963,388963,388963,0.8603,1.4097,-0.6271,0.8022,-0.3682
389084,389084,389084,-0.9404,0.8483,-0.0812,-0.7786,0.5884
56918,56918,56918,,,-1.8593,,
