Entrez_Gene_Id,TCGA-AA-3664-01,TCGA-AA-3715-01,TCGA-AA-A01P-01,TCGA-AA-A022-01,TCGA-AA-A02R-01
5992.0,0.2963,-1.7084,-1.7084,0.3927,-1.2857
5993.0,0.7074,1.4494,3.2046,1.7547,0.6129
64864.0,1.1305,-1.1177,0.0897,-0.158,1.2819
731220.0,0.0058,1.2538,0.2405,-1.7026,-1.7026
8625.0,-1.2419,1.3983,0.0625,-0.1969,-0.8521
5994.0,0.718,-0.9944,-1.9202,-1.0487,-0.9638
54931.0,0.9094,-3.052,-0.6498,-0.7019,0.4657
93587.0,-0.3058,-2.4284,-0.4144,-0.0484,0.1786
158234.0,1.0851,-1.2886,-0.5144,1.7546,-2.7873
57529.0,-1.7094,-1.7094,-0.306,0.5216,-1.7094
340526.0,-1.1896,0.5809,0.9309,-0.668,-0.0349
23179.0,0.7548,0.1061,0.3826,-0.6222,0.4631
5863.0,0.3755,1.0363,-0.743,1.1845,-1.2001
57139.0,1.5045,1.3486,-0.0843,2.0101,-2.7376
266747.0,0.4182,1.0449,0.8166,1.4144,0.3902
56963.0,-0.8036,0.3746,1.1869,-0.3839,-0.0413
285704.0,0.6267,-0.2162,-1.1934,-1.5354,-0.951
9104.0,-0.1358,-0.2286,-0.6267,-1.3343,-0.9165
64283.0,1.557,2.9727,0.683,0.379,0.5617
9827.0,-0.7835,0.8423,-0.4372,1.0039,-0.2582
400966.0,1.5904,-2.6335,0.666,0.0211,0.2732
653489.0,1.5499,-2.4512,-0.0658,0.0573,0.6296
285190.0,1.9293,-2.3261,-0.3841,0.7607,0.4251
84220.0,1.0759,-1.0566,0.772,0.4834,0.3978
729540.0,1.8289,-1.6161,-0.0627,0.848,0.6763
5995.0,0.3604,-1.2368,-1.2368,-1.2368,-1.2368
6001.0,0.545,-0.1769,0.7097,0.8302,0.9919
8786.0,0.7382,0.4212,-0.9193,2.9793,-0.5059
6002.0,0.4543,0.921,0.7451,0.8373,0.9874
6003.0,1.3903,-1.5959,-0.2203,-0.6902,-0.8265
10636.0,-0.3604,2.0679,0.9543,0.2888,-0.1689
5996.0,0.7925,-0.4274,0.3461,-0.2278,0.1747
6004.0,1.9251,2.0424,0.7542,0.7208,0.5002
26575.0,2.559,-1.0297,-0.3816,0.9824,-0.5209
64407.0,-0.1529,-0.6068,1.0868,-0.4593,0.474
10287.0,0.2705,2.5256,1.4579,0.6203,1.2365
8601.0,-1.321,-1.321,-0.859,0.042,-1.321
26166.0,-1.591,0.5456,-0.9089,-1.591,-1.591
5997.0,0.1268,1.9985,0.9226,1.3332,-0.8471
5998.0,-0.1986,0.8875,-0.2241,-0.0346,-0.9585
5999.0,-0.2002,1.0017,0.4317,0.4779,-0.8837
8490.0,0.4542,-2.2773,0.2276,-1.7216,-1.9739
9628.0,-0.7779,-0.0067,-1.513,-1.0168,-1.1528
6000.0,2.3578,-1.0845,-1.0845,-1.0845,-1.0845
401190.0,-1.9361,-0.376,0.0894,-1.1407,-0.2997
8787.0,-0.3376,0.4917,1.4092,0.1393,-0.0171
388531.0,-0.1973,-2.394,0.1026,-1.3092,-0.0229
84236.0,-2.5474,-4.3854,0.5086,0.693,-4.383
57414.0,-1.8769,1.1824,0.1914,2.5401,0.0204
25807.0,-0.0782,2.542,0.8339,0.3606,1.1193
64285.0,-0.5383,1.5392,0.2408,2.8701,-0.3103
79651.0,0.5992,1.8132,1.9355,2.1536,2.1149
9028.0,-0.4374,0.1126,0.5399,0.8539,-1.2108
54933.0,1.1729,-0.6211,0.1877,-0.7738,-0.7783
162494.0,-1.0618,-0.1525,0.0392,1.9181,-1.3136
57127.0,0.9256,2.935,0.6301,3.1395,-0.0548
6006.0,-1.6404,1.0422,-0.7374,-0.9107,0.9608
51458.0,-0.3494,2.8251,0.4096,0.7222,-2.2738
6007.0,-0.2612,-0.1329,-1.3167,-1.3384,-0.004
6009.0,-0.4524,-1.4087,-1.0335,-1.9552,-1.8547
121268.0,-0.8198,2.0247,1.4009,3.0439,1.7521
387.0,-0.436,-0.2058,0.9842,-0.5909,-0.4395
388.0,-1.5948,0.6861,0.1618,-0.9114,-1.705
9886.0,0.7002,-0.909,1.4478,0.3051,-0.76
23221.0,-0.7967,1.0654,0.7071,1.5209,-0.1514
22836.0,2.0512,-1.3214,0.2883,-1.2755,0.3413
389.0,-1.8508,1.6147,1.0108,0.3897,-2.0085
29984.0,-0.7621,1.124,-0.1333,0.6977,-0.2564
54509.0,-0.4419,2.5759,0.2482,2.6551,1.4561
391.0,-2.693,2.8548,1.2481,1.3165,0.6076
399.0,-0.8145,1.5286,1.2793,0.4764,0.6934
57381.0,-1.1885,0.8404,1.31,-1.5673,-0.3453
23433.0,0.5956,0.0909,0.1891,-1.504,-0.3643
55288.0,0.2596,-1.6651,-0.7289,-2.1148,0.3012
89941.0,0.0379,2.1062,0.0151,1.6292,1.0841
58480.0,0.7789,-3.284,0.792,1.1424,-0.4064
171177.0,0.5808,1.6439,0.0507,-0.0292,0.629
158800.0,-0.46,-0.4029,-0.891,4.6594,-1.6795
114822.0,1.8622,2.0002,-0.0668,0.8561,0.5795
85415.0,0.1976,-1.6708,0.025,-0.321,-1.2904
158787.0,-1.3685,0.669,0.5236,2.1977,0.2486
26150.0,1.0991,1.0892,1.025,0.1622,1.5025
79608.0,0.3049,-0.3198,1.7185,-0.0361,-0.2372
60626.0,-2.0027,1.0517,0.7905,1.2297,0.9429
55188.0,1.9977,0.3158,-0.1733,1.4546,0.7727
9912.0,0.2439,-0.8632,-1.7169,0.7869,-0.6314
253260.0,1.8284,-1.1018,0.4131,0.5265,-0.0435
55183.0,1.4216,-2.385,0.0157,-0.6818,0.7946
83547.0,0.2628,1.5398,0.7606,2.1442,0.8945
353116.0,-0.7219,2.2616,1.0087,2.3631,1.7124
196383.0,0.5936,1.985,2.1907,1.0377,1.1056
23504.0,1.7792,1.0279,-0.302,-0.9444,-1.0752
85376.0,1.2237,1.3107,1.2869,0.9489,2.4383
150221.0,1.6727,1.5926,-0.1403,1.4272,3.2961
284716.0,1.3111,-0.7333,-1.5376,-1.2522,0.4446
57494.0,-0.6271,2.732,0.6605,1.1081,-0.5017
22999.0,-0.2309,-0.2024,0.4055,-0.4285,-1.1748
9699.0,0.5506,-1.0272,-0.6489,-1.0272,-1.0272
9783.0,1.8664,1.3403,-0.8673,-0.1804,0.2909
140730.0,-0.1263,-1.1563,-0.1375,-0.6536,-1.0985
9610.0,0.3073,1.7533,1.1099,1.5023,1.6271
54453.0,0.0436,0.3535,0.1521,0.2623,0.1775
79890.0,-0.3256,1.0576,0.2463,1.6672,1.4733
6015.0,-1.8775,1.9755,0.3841,2.6274,-0.3104
126432.0,1.0639,-1.0703,-0.1401,-1.4061,-0.9627
60561.0,0.7569,-2.1373,-0.6486,-0.5099,-2.1394
83732.0,-0.1101,-1.5918,-0.6231,-1.1136,-0.7744
55781.0,0.219,-2.3967,-0.108,-0.5072,-0.666
8780.0,2.38,-0.73,0.8299,1.4325,-0.2084
8737.0,-0.3546,-0.1416,1.4613,2.5181,2.309
8767.0,-0.0211,0.5389,0.2603,0.2426,0.4022
11035.0,0.3953,0.7596,-0.0968,0.3224,-0.199
54101.0,-0.7871,2.893,1.815,-0.1833,1.0204
92129.0,0.4157,-1.7617,-1.7617,0.6717,-0.821
6016.0,2.0001,0.8225,-0.7895,-0.4671,-1.4718
6018.0,1.5656,-1.1199,0.3043,-0.5696,0.9235
51132.0,0.7796,-3.2367,-0.3371,0.0173,-0.4344
6013.0,-2.0019,-2.0019,-1.2389,2.0095,-2.0019
6019.0,-2.366,-2.366,-1.4466,1.065,-2.366
146206.0,1.2459,0.674,1.1287,0.945,0.4576
80010.0,2.1763,-1.9712,0.3604,-0.3913,-0.5333
55005.0,0.3175,-1.7165,-0.6366,-0.1472,-0.3111
64795.0,0.2057,-1.505,-1.4221,-0.3673,-0.3831
64777.0,-0.1654,3.671,0.6965,-0.6217,1.21
6023.0,-1.1033,0.6552,-0.8304,2.6105,0.0061
338879.0,0.2405,0.4599,-1.5525,1.5069,0.1342
6035.0,-0.5251,1.2351,0.054,-0.5901,0.0696
6036.0,-0.6477,1.3545,0.9406,0.7159,-0.6961
6037.0,-1.6907,1.0359,-1.6907,-1.4244,-1.6907
6038.0,-0.2598,-1.0098,0.2428,-1.3847,-1.6399
6039.0,0.0743,0.6676,0.1685,-0.2682,-0.1452
84659.0,1.8801,1.3542,-1.7067,-0.1492,-0.8205
246243.0,0.4483,-0.3445,0.1161,-2.4489,-0.6131
10535.0,-0.3724,0.3732,0.4936,-1.1762,0.1506
79621.0,-0.6404,-1.7559,-1.4855,-1.5628,-0.4572
84153.0,-0.9966,1.0298,0.0667,-1.2111,0.1802
440400.0,-1.2112,1.5515,0.5905,1.4235,1.3167
6041.0,2.2375,-2.0108,0.2524,0.4681,-1.1754
29102.0,-0.3169,-0.6725,0.0044,0.1229,0.9108
8635.0,-0.5115,-2.6541,1.3048,0.2847,-0.7518
27289.0,-1.3989,1.0105,2.3239,3.2668,0.0837
8153.0,-0.4919,-0.1776,-0.0412,-1.5908,-1.7077
390.0,0.6058,-1.1113,-0.6219,1.4172,-0.9205
7844.0,1.076,-2.5111,-0.7392,-0.3519,-1.0823
9921.0,-2.0606,1.2737,0.0475,0.9134,-0.0835
54778.0,0.9221,0.2753,0.6865,-1.0174,0.5064
26994.0,0.9865,-0.5256,-0.5911,-1.1103,-1.1806
7732.0,-2.3992,0.7728,0.393,1.4749,-0.66
7737.0,0.0327,-1.8321,-0.9669,0.2308,-2.5143
55905.0,-0.4023,-2.0855,-1.7883,-1.7037,-1.6844
27246.0,1.3332,1.1624,0.5132,-1.3775,0.6478
55298.0,-1.6675,1.0734,0.8499,-0.5304,-0.9934
79845.0,-0.0474,2.0891,1.4911,1.5162,0.4955
63891.0,-1.118,1.8212,0.3813,1.6464,0.2816
54941.0,1.9668,-0.7219,0.5569,1.7342,1.1791
55658.0,-0.7216,1.305,-0.0813,1.2157,0.7167
376412.0,-0.6925,1.6464,-0.3065,0.1825,0.8523
79589.0,2.1146,-3.9876,-0.4288,-1.265,-2.137
55819.0,0.5227,0.1969,1.0773,-0.001,0.7755
11342.0,-0.1432,-0.6945,0.0145,-0.593,-0.1773
84282.0,-0.3337,-0.7534,0.917,-0.6145,0.7917
51444.0,3.1394,-0.2131,0.7473,-0.1006,0.5199
379013.0,2.3565,-2.0492,0.4713,1.179,1.5622
11236.0,0.5508,-1.4606,-1.116,-1.3406,-0.7875
50862.0,1.4184,-0.9128,0.3495,0.2651,-0.1996
9781.0,0.4563,1.9125,0.3525,0.942,1.418
255488.0,0.9164,0.2162,0.9185,-0.3169,0.8794
153830.0,0.2899,0.7972,1.6752,0.3844,1.083
81847.0,1.4536,-1.9398,0.8612,-0.6878,0.134
378925.0,-0.8017,-1.9847,0.433,-0.3688,-0.6395
284996.0,1.6363,-0.316,0.8101,1.1685,0.9181
9604.0,-0.2408,-0.482,-0.4455,-1.0858,-1.4575
57484.0,-0.9158,-0.3265,0.8366,-0.8699,0.1794
220441.0,0.5528,2.2673,0.6623,0.9003,0.4213
114804.0,0.1228,-1.8143,0.5651,0.3365,-0.6499
26046.0,1.6253,-2.7968,-0.4416,-2.7692,-1.9902
494470.0,4.7774,0.2475,0.4087,-0.9365,-0.6159
115992.0,-0.7024,1.7181,0.8558,0.9437,0.6837
26001.0,-1.1934,0.9562,0.9056,1.9349,-0.0125
165918.0,2.1204,-0.1976,-0.43,-0.8651,0.9829
254225.0,1.5649,-0.0703,0.2778,0.4592,1.0435
81790.0,0.7707,-1.3289,-0.6111,-1.8622,-0.923
285533.0,-1.837,0.6216,1.2037,0.1174,-0.5882
285671.0,-0.0135,0.0319,0.8596,-1.4319,0.0484
51255.0,-2.9406,1.2012,0.7954,0.1886,-0.8827
221687.0,-0.7422,-0.5128,-0.5209,-0.5663,-1.2358
138065.0,1.8092,-2.1756,0.7443,0.4055,-2.9067
91445.0,-0.7344,-1.6045,0.0054,-0.1734,0.1368
54546.0,-0.1905,-1.7428,-0.6811,0.8572,-2.6684
149603.0,-1.5627,0.9439,0.3893,1.1912,1.6225
25897.0,1.5247,-0.9668,1.6295,1.3885,0.8157
127544.0,-0.631,3.2475,2.0194,2.8969,1.3847
56254.0,-0.0141,-2.2011,0.7696,0.869,-0.849
388591.0,0.8789,3.1759,0.5443,1.9881,1.5238
727800.0,-0.8844,1.2025,0.328,2.4338,1.9296
285498.0,0.0274,0.2503,2.9748,-0.3564,-1.9946
57674.0,1.3921,0.7737,2.0529,2.7521,3.2684
257160.0,-0.652,-0.9956,-0.163,0.4612,-1.2758
200312.0,0.1649,3.6145,0.7501,2.9589,0.8813
54476.0,0.7328,0.5242,-0.0378,0.0665,0.7903
441191.0,1.1496,0.2578,-0.1528,0.2743,0.5524
154214.0,0.7961,-0.1057,-0.3352,-1.1786,0.7647
79596.0,0.9168,-3.1284,-0.367,-1.3416,0.0819
55182.0,-2.3123,1.4743,0.0583,1.149,1.3098
643904.0,2.7406,-0.2622,-1.7238,1.3184,-1.7238
11237.0,0.1624,0.3834,-0.2577,0.6254,0.2873
64320.0,-2.836,3.53,0.3215,1.0904,-2.3459
6045.0,0.9361,0.1039,-0.2371,-0.2381,0.3202
79102.0,-1.2212,2.2774,0.3476,0.569,0.4434
55072.0,-0.2705,2.6512,1.443,2.4854,2.0124
140545.0,-0.5962,-0.558,-1.7901,-1.3837,-2.173
80196.0,-0.0068,2.0184,1.6423,1.4435,2.6499
152006.0,0.4651,-0.6872,-0.0228,0.7393,-0.494
80352.0,-0.5002,0.9105,1.82,0.8309,-2.1373
9810.0,-1.7909,0.5372,0.5016,1.0299,0.4008
10193.0,-1.2423,2.0129,-0.7359,0.8924,0.2097
54894.0,-0.5862,-3.1422,-1.4106,-1.8748,-2.3567
22838.0,0.5004,0.8135,-1.5276,0.2841,-0.6324
6047.0,-2.4276,0.0386,0.7036,1.2596,1.3241
6048.0,-2.0144,-1.4161,-0.8962,-0.6879,-1.3927
286140.0,-1.7029,-0.7494,0.2273,-0.7846,-1.7415
6049.0,-0.2026,-1.5708,-0.7604,-1.4349,-0.8661
9616.0,-1.0306,0.2546,-0.2132,0.3763,-0.8565
9025.0,-1.088,-2.5323,-0.7111,0.3373,1.1246
51136.0,0.2046,-0.0925,-0.8371,-0.3102,-0.2175
84900.0,-0.2065,-0.3031,-0.6444,-0.0727,-0.5636
8732.0,1.3359,-1.8418,0.215,0.219,-0.117
6050.0,-1.5112,2.0474,0.7249,0.0847,1.0218
55328.0,-1.7394,-1.5142,-1.5209,-1.7604,-1.3959
8731.0,0.7069,-0.9024,0.1101,1.647,0.7142
55178.0,0.6141,0.1728,0.8272,0.9094,-0.6364
55599.0,1.7325,-3.2588,-0.1912,0.1841,-1.0895
6051.0,1.6331,-0.4834,-0.1492,0.0515,-0.0988
57140.0,-2.3455,1.8177,0.7426,2.0071,0.3958
10921.0,-1.6909,0.0359,0.2109,1.0039,1.5908
28956.0,-0.1515,-0.0841,0.4401,1.1734,-0.5346
6091.0,0.0529,1.4182,0.0882,-1.1963,-0.8943
6092.0,-0.1371,-0.7022,-1.5508,-0.5519,-1.7747
64221.0,1.2962,2.9224,1.1737,1.4615,2.0017
54538.0,-0.855,0.5249,1.3373,-0.2478,-0.6338
6093.0,1.7112,-1.2004,0.8207,0.5488,0.0164
9475.0,0.5624,-2.6435,-0.5776,-1.3355,-0.6057
9991.0,1.2829,-2.5448,-0.6569,-0.0402,-0.74
79641.0,-0.835,2.1582,-0.2372,0.5778,-0.6027
6094.0,-1.6184,-0.1396,-0.6003,0.061,-1.3312
140823.0,-1.0828,0.6951,-1.0761,-0.5837,-1.0703
54763.0,-1.5336,-1.5336,-1.5336,-0.6982,-0.8709
152015.0,-0.4159,-1.526,-1.526,0.4546,0.1881
83853.0,0.1314,1.7132,-0.8207,-1.3553,0.2809
4919.0,1.6496,1.2048,-0.0346,-0.6587,0.7588
4920.0,-1.1324,1.2181,1.5802,-0.3563,0.049
6095.0,0.4912,0.9725,0.4402,1.1578,0.1991
6096.0,-0.5016,-0.4517,0.7618,-1.5767,-0.3501
6097.0,-0.025,-3.9184,-0.3457,-3.2997,-2.9085
6098.0,-0.8132,-0.788,-0.1392,-1.3388,-1.3388
6101.0,-0.7893,1.0996,0.8434,-0.9714,-1.0704
94137.0,0.5199,-2.1105,-0.0625,-0.0847,-1.3902
6102.0,0.6181,-1.4678,-0.8003,0.3038,-0.4151
6100.0,0.0255,-1.5635,-0.6402,0.594,-1.2555
441212.0,0.7994,-1.3078,-0.405,1.589,-1.3096
6117.0,1.6354,0.2736,0.8543,-0.7693,0.8619
6118.0,0.3789,-0.935,1.2202,-0.2853,0.9836
6119.0,0.859,-1.8099,0.1044,-0.6164,-1.1956
29935.0,1.661,-2.404,-1.6609,0.7898,-2.404
84268.0,0.7439,0.8425,0.3174,1.1558,-0.8276
26015.0,-0.6795,0.8472,-0.1771,-0.8546,0.3137
79871.0,0.9921,-1.4395,-0.0701,-0.4461,0.4021
79657.0,1.0581,-3.2188,-0.5668,0.2144,0.0099
6120.0,0.799,-1.9734,-0.919,-2.1225,-0.9194
80135.0,0.232,-1.3573,0.1647,-0.0053,0.3863
84154.0,0.5276,-3.1631,-0.215,-0.7879,-0.6182
6103.0,0.4995,-1.5281,-0.7223,1.6787,-0.4015
57096.0,0.9756,-1.2685,-1.0672,0.0732,-1.8755
23322.0,0.4989,-3.157,-0.9058,-1.8126,-0.6276
22895.0,-1.6803,0.8326,0.3305,-1.6803,2.0651
9501.0,1.6211,-0.3258,0.8644,0.2369,0.463
22934.0,-1.4722,-2.0918,-2.4044,-2.1123,-0.9557
6134.0,-0.0666,0.2591,-1.3109,0.4931,0.0582
4736.0,-0.7806,-0.9341,-1.168,-0.3936,0.1447
140801.0,-1.1351,-1.9226,-1.9226,-1.3663,-1.9226
6135.0,-0.597,-1.0445,-0.3585,0.7272,0.3965
6136.0,-0.8296,-0.456,-0.5014,1.3051,0.5164
6137.0,-0.6609,1.3523,-0.7433,0.3224,0.83
23521.0,-1.0371,-0.2966,-0.3054,0.6765,0.438
387841.0,-0.5734,-0.0708,-0.7353,1.4677,0.7696
645683.0,0.0642,-0.9173,0.0294,0.1947,-0.9699
644511.0,-1.4874,-0.0996,-1.338,0.0206,-0.4474
283345.0,-0.8325,0.7757,-0.1188,-1.4411,-2.1875
9045.0,-0.1997,-1.4634,-1.2939,0.2324,0.2821
6138.0,-0.4316,-0.1323,-1.3669,-0.0836,-0.1741
6139.0,1.6288,0.8924,0.2112,2.2366,1.1041
6141.0,-1.5301,0.4049,-0.6229,0.1662,-0.0005
6142.0,-0.576,1.4583,-0.4666,0.617,0.8598
6143.0,-1.2637,-0.6151,-0.9392,0.2382,0.2259
100129424.0,0.0344,-0.0138,-0.1524,0.6945,-0.3593
6144.0,-0.0291,-1.9281,-2.2454,-0.5426,-0.1467
402176.0,1.6269,-0.4096,-0.4821,1.6505,-1.8884
6146.0,-0.0308,-2.4884,-1.6391,-0.512,-0.5549
200916.0,0.4564,-0.2169,1.1797,1.1353,1.5286
9349.0,-0.895,-2.0154,-0.7438,0.183,-0.46
6147.0,-1.4737,0.2746,-0.9618,0.781,-0.6526
644128.0,1.4396,-1.0837,0.4299,0.3589,0.5264
649946.0,2.5991,-0.5958,0.6144,1.4798,-1.8974
118433.0,-0.7055,0.0484,1.0396,-0.3682,-0.361
284942.0,-0.0773,0.1822,0.7986,-0.3894,-0.5643
222901.0,0.2992,-0.5829,-0.3292,0.9661,0.591
6152.0,0.2193,-2.7935,-0.9377,-0.0169,-0.1011
6154.0,-0.7285,-0.2679,-0.6426,0.3506,0.3845
51121.0,-0.3449,1.2106,-0.3156,0.3331,-1.3602
6155.0,-1.1817,0.7917,-1.1758,0.2151,-0.1099
6157.0,-1.2859,-1.3398,-0.6767,0.1002,0.4382
6158.0,-1.3798,1.6595,-0.1154,1.0538,0.4575
6159.0,-1.221,-0.2082,-0.6298,0.7491,1.319
118432.0,-1.4604,-1.4604,-1.4604,-0.71,-1.4604
6156.0,-1.147,0.0787,-1.4888,-0.3201,-0.6571
6160.0,-0.7114,-0.468,-0.9178,0.3432,0.3769
641311.0,0.2434,-0.1316,-0.1161,-0.0286,-0.464
6161.0,-1.1468,-0.8762,-1.1471,0.3107,-0.1082
132241.0,1.5129,-0.1482,-0.4467,0.833,0.0837
6164.0,-0.0641,-0.6885,-0.2283,0.7452,0.0382
11224.0,-0.8003,-0.4151,-0.6376,1.5923,0.1846
6165.0,0.4468,-1.1923,-0.8833,-0.6097,0.3689
6122.0,-1.1502,0.6984,-0.4809,0.046,0.6247
25873.0,-1.0835,0.9014,-0.6953,1.0062,0.3244
6173.0,0.6369,-1.4319,-0.4274,1.014,-0.0587
6166.0,-1.169,0.5426,0.9634,1.3431,-0.4231
6167.0,-2.2136,-0.4554,-0.6796,0.4099,-0.5903
6168.0,-1.2184,-2.1331,-1.0801,0.8387,0.3961
6169.0,-1.772,-1.016,-0.665,1.3879,-0.6395
6170.0,-0.2683,-0.9373,-1.3115,0.4456,-1.2168
116832.0,-1.0503,1.2423,-0.3473,-0.6078,0.8512
6171.0,-1.7579,1.9859,-0.8052,1.6378,-0.0645
6124.0,0.0865,0.2116,-0.5747,-0.0099,1.1626
6125.0,-0.7611,-0.3659,-1.4298,-0.3983,-0.2387
6128.0,0.1912,-1.7527,-0.9416,0.969,1.2447
6129.0,-0.0469,-1.9047,-0.7877,-0.3579,-0.0902
6130.0,-1.6213,0.0813,-1.0517,1.0675,0.4364
285855.0,-0.8232,-1.8576,-0.4443,-1.6546,0.377
6132.0,-0.3958,1.3945,-0.9928,-0.1041,0.3109
6133.0,0.1221,-0.8227,0.891,0.0479,0.1464
6175.0,-1.2284,2.0221,-1.0359,0.5158,0.888
113157.0,-0.6605,0.7341,-0.5771,-0.0094,-0.3925
6176.0,-0.5839,1.4749,-0.6267,1.0837,0.7363
6181.0,-1.2856,1.1823,-0.9534,1.4933,0.3247
6184.0,-1.8353,1.0187,0.6876,0.63,-0.1314
6185.0,-0.994,-0.6246,-0.7607,-1.411,-1.6939
11102.0,0.4874,-2.1838,-1.2098,1.2397,0.6552
79897.0,-1.5646,-0.4994,-0.3832,0.3461,-0.3499
54913.0,0.4235,-0.5485,0.5194,0.9873,1.1727
10556.0,0.4289,-2.0584,0.2151,-1.2048,-0.9285
10557.0,-0.5832,-1.0534,-0.28,-0.0107,-1.0207
10799.0,0.6106,-1.5953,-0.5325,-0.5216,0.5559
85495.0,-0.6217,-0.3288,-0.0303,2.0794,-1.3795
55197.0,1.73,0.4011,-0.0433,0.6049,0.3399
58490.0,0.3938,-1.5088,-1.1417,-1.5733,-0.349
23248.0,-0.1506,-1.6337,-0.1027,0.3331,0.7011
56475.0,-2.0886,-2.0886,-0.159,-2.0886,-2.0886
6204.0,-1.3852,0.5798,-1.0868,0.5023,0.3436
376693.0,-0.4854,-0.5043,0.3156,1.6042,0.0399
6205.0,-1.8343,0.6402,-0.9947,0.3423,0.1857
6206.0,-0.4115,0.4997,-0.2196,1.2357,0.9215
6207.0,-0.7839,-0.347,-0.882,-0.3539,-0.6084
6208.0,-1.7095,0.7006,-1.0455,-0.562,-0.8233
6209.0,-0.8804,0.5617,0.078,0.9492,0.8168
6210.0,-0.6994,-0.005,-1.4195,0.1573,0.0647
728963.0,1.0372,-2.5581,-1.8259,-0.8473,-0.5936
6217.0,-1.3334,1.6393,-0.6152,0.6577,0.2731
6218.0,-0.2715,-1.5007,-0.8905,0.9756,0.5599
6222.0,-1.1395,0.434,-1.3012,-0.0117,0.1322
6223.0,-1.1213,0.2571,-1.0467,0.8746,0.6738
91582.0,-0.7772,1.1402,0.3088,-0.1914,0.7105
6224.0,0.222,-2.335,-0.7206,0.3827,0.1949
6227.0,-0.9289,1.4483,-1.3757,0.3187,-0.1365
6228.0,-0.4831,-0.6475,-1.0564,-0.2473,0.6397
6229.0,-0.5075,-1.8321,-0.5554,0.6197,0.1837
6230.0,0.1074,-3.5582,-0.5678,0.5416,0.1697
6187.0,-1.3501,1.3541,-0.524,0.5391,1.0604
6231.0,-1.9082,1.2053,-1.5202,1.137,1.5616
441502.0,0.7534,0.951,-0.103,1.0089,1.1818
6232.0,0.2261,-0.3036,0.1439,0.6244,-0.2444
6233.0,-0.569,-0.6927,-0.7773,-0.4353,0.0339
51065.0,1.1032,-1.3895,0.5539,1.2572,0.6993
6234.0,-0.5627,0.7947,0.9159,0.377,0.1798
6235.0,-0.9404,0.9698,-0.9698,1.1996,-0.6623
256355.0,-0.6299,0.5995,1.1014,0.5524,-0.246
6188.0,-0.8602,0.1677,-1.4785,-0.8878,0.2725
6189.0,0.6005,-0.9525,-1.3506,-0.5815,0.2481
6191.0,-1.9955,-1.1317,-0.8432,-0.2864,0.5867
6193.0,-0.9246,1.0927,-1.1716,-0.1659,0.2199
6194.0,-0.4482,-0.8551,-1.4599,0.1506,-0.2421
6195.0,-1.0328,0.5133,-0.9005,0.7457,0.7577
6196.0,0.3478,1.3071,1.8773,-0.2356,0.0075
6197.0,0.9014,-3.0226,-0.4675,-0.9882,-1.3551
8986.0,-1.1753,2.5584,0.9344,0.6386,1.382
9252.0,1.0446,-1.5442,-0.8471,0.3357,0.136
27330.0,-1.5655,-2.6891,-2.6891,-2.0423,-2.4813
6198.0,1.0886,-0.6646,0.0941,-0.1065,0.4094
6199.0,-1.7361,1.5795,0.4897,0.2148,-0.0715
26750.0,0.3951,-1.0089,0.8512,0.0004,-0.1884
83694.0,0.908,-1.3966,-0.5513,-0.2618,0.1435
6201.0,0.3587,-2.0151,-1.3319,-0.1856,-0.1193
6202.0,-0.7662,-0.452,-0.9182,0.345,0.469
6203.0,-1.0496,-0.0707,-0.6478,-0.5126,0.0984
3921.0,-0.7696,1.2481,-1.1743,-0.1231,0.7896
204010.0,-1.7278,-0.0516,1.4542,-0.1662,-1.0751
388524.0,-0.7879,1.3075,-0.619,0.1545,0.8085
653162.0,0.1272,1.2753,-1.0999,0.669,1.1157
57521.0,-1.3479,1.4564,0.247,0.2692,1.0184
113000.0,-1.2627,0.9179,-0.1136,1.8431,1.4285
27079.0,-1.1732,0.5291,0.1754,-0.2708,1.5534
285367.0,-0.6927,0.4037,0.1453,-0.9298,0.6947
84881.0,-1.4205,-0.1382,-0.834,-0.6642,0.2611
9125.0,-0.0205,0.9437,0.0274,-1.4195,0.0586
6236.0,-1.0898,1.4287,1.8591,0.0653,-0.7321
10670.0,-1.2456,-0.1392,0.4942,0.1423,-3.1584
10325.0,-0.5013,-1.1949,-0.4142,0.6011,-0.1531
64121.0,0.3324,-1.2083,0.6756,0.2046,0.8759
58528.0,0.4617,-0.281,0.8291,-0.6841,0.4663
22800.0,0.8778,-0.2826,-0.7479,0.0197,0.596
6237.0,-2.5242,2.1084,1.4258,0.6877,-1.0474
6238.0,-0.326,-1.5559,-0.1208,-0.6038,-0.7556
6239.0,1.0572,1.1833,-0.196,0.2685,1.0835
10692.0,-0.7458,-1.9311,-1.9311,-1.9311,-0.5669
6240.0,1.5061,-1.4713,0.1172,-1.9948,0.2141
6241.0,0.9383,-0.2153,1.0597,-1.6993,-0.176
50484.0,1.3661,-1.4321,0.7936,0.6794,0.9912
54700.0,0.4941,-2.0742,-0.9155,-0.8215,0.2922
730092.0,0.794,-0.866,-0.1173,-0.6752,-0.4536
653390.0,0.0999,0.1086,0.1439,-0.6352,0.1902
100131998.0,0.5527,-0.3897,-0.3788,-0.8662,-0.0066
23223.0,-0.9747,-0.1709,-0.3108,0.71,0.7393
51018.0,1.3168,-2.9061,-1.5948,-1.8687,-2.4412
8568.0,-0.5281,-0.1572,0.0552,-1.6477,0.3826
23076.0,0.9472,-0.8409,0.1004,-1.3257,1.804
